"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","de"
"86120","CDH1","CHM13_G0022077","CHM13_T0084207","transcript","86120",0.488765304805806,0.0391118927804093,0.694876725283834,-1.03278621636152
"86161","CHTF8","CHM13_G0022090","CHM13_T0084248","transcript","86161",0.250251027104559,0.0328857261176434,0.694876725283834,-1.9985521045649
"86291","WWP2","CHM13_G0022119","CHM13_T0084379","transcript","86291",0.400755472657952,0.00311401035760495,0.390082705232988,-1.31920587314115
"86292","MIR140","CHM13_G0022121","CHM13_T0084380","transcript","86292",0.277057548624676,0.000245978130064772,0.147608943382655,-1.85174242008543
"86309","NPIPB14P","CHM13_G0022125","CHM13_T0084396","transcript","86309",0.463791965365193,0.0263542515564317,0.694876725283834,-1.10845026763349
"86503","VAC14","CHM13_G0022153","CHM13_T0084576","transcript","86503",2.63400341543894,0.0410018747260875,0.706206679440462,1.39725721629816
"86744","HP","CHM13_G0022204","CHM13_T0084819","transcript","86744",0.128543608601033,0.0306428820164046,0.694876725283834,-2.95967021609524
"87709","MBTPS1","CHM13_G0022452","CHM13_T0085763","transcript","87709",0.498061984045663,0.0326144598576494,0.694876725283834,-1.00560279735178
"87960","IRF8","CHM13_G0022510","CHM13_T0086014","transcript","87960",2.08110098767893,0.0450815727985621,0.728424302973333,1.05734697511099
"88744","TCF25","CHM13_G0022655","CHM13_T0086795","transcript","88744",2.24553994886748,0.00341267990646754,0.40017968521179,1.16706238834787
"89104","CRK","CHM13_G0022722","CHM13_T0087149","transcript","89104",2.02368022111714,0.0040608611927635,0.417492123821761,1.01698133555744
"89268","RPA1","CHM13_G0022742","CHM13_T0087313","transcript","89268",2.19792948411668,0.0361737971738312,0.694876725283834,1.13614510123387
"89297","DPH1","CHM13_G0022748","CHM13_T0087342","transcript","89297",3.05901984558061,0.0350795767221741,0.694876725283834,1.61306946649986
"89352","TSR1","CHM13_G0022771","CHM13_T0087397","transcript","89352",2.73315905520586,0.0182309292966691,0.666017849746923,1.45056941942192
"89630","ZZEF1","CHM13_G0022844","CHM13_T0087675","transcript","89630",2.43329815445771,0.00449200901659763,0.435903849444195,1.2829131059744
"89783","PSMB6","CHM13_G0022880","CHM13_T0087828","transcript","89783",0.200022948715541,0.0345120605582705,0.694876725283834,-2.32176256439343
"89795","PLD2","CHM13_G0022882","CHM13_T0087840","transcript","89795",0.37480749485479,0.0184913785604397,0.666017849746923,-1.41577829268608
"89877","CAMTA2","CHM13_G0022894","CHM13_T0087922","transcript","89877",0.417630113296874,0.0203278611942311,0.683021429840019,-1.25970235343515
"89885","CAMTA2","CHM13_G0022894","CHM13_T0087930","transcript","89885",2.24712481529348,0.0373670274926486,0.694876725283834,1.1680802604341
"90113","TXNDC17","CHM13_G0022946","CHM13_T0088158","transcript","90113",2.14897478384714,0.00292463486783157,0.375473645593998,1.10364855422586
"90212","RNASEK","CHM13_G0022967","CHM13_T0088257","transcript","90212",3.92550478297417,0.0457066790698393,0.729413020035376,1.97287818293895
"90219","RNASEK","CHM13_G0022967","CHM13_T0088263","transcript","90219",2.26191965470877,0.0392009570251589,0.695646441188951,1.1775476844949
"90224","C17orf49","CHM13_G0022969","CHM13_T0088269","transcript","90224",3.19664146437031,0.0321717471855246,0.694876725283834,1.67655694037065
"90304","ACADVL","CHM13_G0022983","CHM13_T0088349","transcript","90304",3.3296705385368,0.0183763664463605,0.666017849746923,1.73537943377289
"90306","ACADVL","CHM13_G0022983","CHM13_T0088352","transcript","90306",2.33133700274295,0.00280541459913419,0.369355733319683,1.2211575660472
"90427","EIF5A","CHM13_G0022998","CHM13_T0088472","transcript","90427",2.23844794851873,0.0237702796663517,0.694876725283834,1.16249877109516
"90431","EIF5A","CHM13_G0022998","CHM13_T0088476","transcript","90431",2.01645861379758,0.0444673470866714,0.728424302973333,1.01182379588427
"90683","SAT2","CHM13_G0023044","CHM13_T0088727","transcript","90683",2.08533487596438,0.0118428669203388,0.590183041943168,1.06027907916133
"90861","PER1","CHM13_G0023074","CHM13_T0088906","transcript","90861",2.01991840806987,0.044697757243625,0.728424302973333,1.01429701839769
"90881","SNORD118","CHM13_G0023079","CHM13_T0088926","transcript","90881",2.32843203683367,0.0109429193393001,0.567032195884819,1.21935877283723
"91342","COX10","CHM13_G0023204","CHM13_T0089387","transcript","91342",2.21688804911401,0.00393619752714502,0.412674166372205,1.14853591722098
"91441","TVP23C","CHM13_G0023235","CHM13_T0089487","transcript","91441",2.21228853856946,0.0222998460679296,0.694876725283834,1.14553956189079
"91736","CCDC144A","CHM13_G0023296","CHM13_T0089781","transcript","91736",0.469475566693262,0.0084110787031062,0.531730004526183,-1.0908780184305
"91933","SREBF1","CHM13_G0023350","CHM13_T0089955","transcript","91933",5.76728837626409,4.66533734977403e-06,0.120389030310919,2.52789316191377
"92010","DRG2","CHM13_G0023361","CHM13_T0090032","transcript","92010",2.22324441610627,0.0232598130063503,0.694876725283834,1.15266656218447
"92394","B9D1","CHM13_G0023447","CHM13_T0090411","transcript","92394",0.483261645965759,0.0196356339408554,0.675596711791699,-1.04912359499178
"93172","ALDOC","CHM13_G0023689","CHM13_T0091135","transcript","93172",0.267265061541157,0.011978524955604,0.592156774864678,-1.90365684255074
"93541","SSH2","CHM13_G0023762","CHM13_T0091504","transcript","93541",0.468018473282077,0.0286213130921733,0.694876725283834,-1.09536261895378
"93632","CPD","CHM13_G0023795","CHM13_T0091595","transcript","93632",2.18875093245523,0.0280218370861247,0.694876725283834,1.13010779327825
"93779","EVI2A","CHM13_G0023846","CHM13_T0091740","transcript","93779",2.03857922923261,0.045514356477292,0.728590190327489,1.02756402815329
"93831","UTP6","CHM13_G0023866","CHM13_T0091792","transcript","93831",0.263252270549045,0.0185124401984209,0.666017849746923,-1.92548212034778
"93929","ZNF207","CHM13_G0023894","CHM13_T0091889","transcript","93929",0.362382135032801,0.00516586543138864,0.462586790665548,-1.46441626073632
"94090","LIG3","CHM13_G0023958","CHM13_T0092050","transcript","94090",0.29257992110034,0.00211163904183853,0.324638834226678,-1.77309732993225
"94208","SLFN13","CHM13_G0023986","CHM13_T0092168","transcript","94208",0.341746925234082,0.0400182178367012,0.700983434548937,-1.54899973721549
"94244","AP2B1","CHM13_G0024005","CHM13_T0092204","transcript","94244",3.76061723145472,0.0493578476889432,0.740842531342475,1.91096947139166
"94415","CCL3L1","LOFF_G0001310","LOFF_T0001672","transcript","94415",3.80730627192597,0.00760346875941786,0.512653497485064,1.92877062958394
"94575","TADA2A","CHM13_G0024083","CHM13_T0092508","transcript","94575",0.292737593627137,7.1784588080881e-05,0.131410084561256,-1.77232006503833
"94601","DDX52","CHM13_G0024089","CHM13_T0092534","transcript","94601",2.17854030459557,0.00249360416648636,0.347099739888399,1.12336180441777
"94702","CISD3","CHM13_G0024121","CHM13_T0092627","transcript","94702",2.22050776248782,0.000435345759997707,0.178319005345093,1.15088961471106
"94736","RPL23","CHM13_G0024131","CHM13_T0092661","transcript","94736",2.14869745090303,0.00996254466461832,0.545824766603983,1.10346235721415
"94822","RPL19","CHM13_G0024154","CHM13_T0092747","transcript","94822",0.318472398751419,0.0391118927804092,0.694876725283834,-1.65075975195041
"95354","KRT19","CHM13_G0024297","CHM13_T0093280","transcript","95354",0.165169017983497,0.000233520899444395,0.147608943382655,-2.59798500009997
"95604","STAT5A","CHM13_G0024340","CHM13_T0093530","transcript","95604",3.96576274730859,0.0371636031856948,0.694876725283834,1.98759837057742
"95615","STAT3","CHM13_G0024341","CHM13_T0093541","transcript","95615",0.258799058976889,0.0323619111124142,0.694876725283834,-1.95009572335232
"95622","STAT3","CHM13_G0024341","CHM13_T0093548","transcript","95622",0.203201183947037,0.000676757932418504,0.19101542501202,-2.29901928692324
"95771","EZH1","CHM13_G0024370","CHM13_T0093697","transcript","95771",0.384817791419851,0.045847369428517,0.730223923027035,-1.3777525935969
"95856","AOC3","CHM13_G0024385","CHM13_T0093782","transcript","95856",0.203797391281339,0.0334342964559465,0.694876725283834,-2.29479251055519
"95863","AOC4P","CHM13_G0024386","CHM13_T0093789","transcript","95863",0.401605056310983,0.00717951957446039,0.501390672933788,-1.31615066158259
"96910","ITGB3","CHM13_G0024587","CHM13_T0094827","transcript","96910",5.22920543623042,0.0368361365237808,0.694876725283834,2.38659174947504
"96911","ITGB3","CHM13_G0024587","CHM13_T0094828","transcript","96911",3.05478532315193,0.000477804738628018,0.186814413337818,1.61107099735775
"97835","LUC7L3","CHM13_G0024769","CHM13_T0095752","transcript","97835",0.479652851697021,0.0377118351155495,0.694876725283834,-1.05993746057182
"97868","SPAG9","CHM13_G0024783","CHM13_T0095784","transcript","97868",2.79635948087933,0.0163994826902856,0.646089543240945,1.48354983565801
"98618","CA4","CHM13_G0024973","CHM13_T0096534","transcript","98618",0.338589677113397,0.0135769032690749,0.615273689684695,-1.56239010571858
"98905","ACE","CHM13_G0025062","CHM13_T0096812","transcript","98905",0.181057954686415,0.00146032087426229,0.285481667881351,-2.46547653262981
"99237","DDX5","CHM13_G0025110","CHM13_T0097147","transcript","99237",0.189103454261395,0.00735563577958631,0.506233691788412,-2.40275237834602
"99240","DDX5","CHM13_G0025110","CHM13_T0097150","transcript","99240",0.450626276036326,0.0150412400903783,0.634905235061109,-1.14999665525529
"99315","MIR4315-2","CHM13_G0025124","CHM13_T0097224","transcript","99315",3.81651622466515,0.00402139363885534,0.415088251402648,1.93225632448653
"99321","LRRC37A3","CHM13_G0025127","CHM13_T0097230","transcript","99321",6.68509150859095,0.00120795078808089,0.260078725940861,2.74094730872353
"99327","LRRC37A3","CHM13_G0025127","CHM13_T0097236","transcript","99327",0.255975788948183,0.0303055426215485,0.694876725283834,-1.96592073316286
"99332","AC103810.2","CHM13_G0025131","CHM13_T0097240","transcript","99332",0.332545550030859,0.0391118927804093,0.694876725283834,-1.58837612930264
"99372","AXIN2","CHM13_G0025147","CHM13_T0097280","transcript","99372",0.190948402980455,0.000583691564045141,0.19101542501202,-2.38874524102703
"99533","AC090616.4","LOFF_G0001349","LOFF_T0001724","transcript","99533",0.346582775112522,0.00609428372468068,0.479787945774941,-1.5287281394004
"99818","SOX9","CHM13_G0025265","CHM13_T0097725","transcript","99818",0.195225835182924,0.0185456697422823,0.666017849746923,-2.35678411051134
"99936","SLC39A11","CHM13_G0025271","CHM13_T0097843","transcript","99936",2.11493026742602,0.00659555526863342,0.489075585365188,1.08061009620708
"99960","COG1","CHM13_G0025279","CHM13_T0097867","transcript","99960",0.46974839701423,0.0391118927804092,0.694876725283834,-1.09003985633637
"100375","MIF4GD","CHM13_G0025355","CHM13_T0098282","transcript","100375",0.427418686022344,0.000824489893740399,0.214908704120919,-1.22627811332278
"100402","GRB2","CHM13_G0025358","CHM13_T0098306","transcript","100402",0.461733468301893,0.00511853743700441,0.462586790665548,-1.11486778636147
"100418","TMEM94","CHM13_G0025366","CHM13_T0098325","transcript","100418",0.2986216096663,0.037946160659607,0.694876725283834,-1.74360952542846
"100502","MYO15B","CHM13_G0025371","CHM13_T0098409","transcript","100502",0.382572404278591,0.0270391241080934,0.694876725283834,-1.38619528196199
"100503","MYO15B","CHM13_G0025371","CHM13_T0098410","transcript","100503",0.359084008006371,0.0296241050730828,0.694876725283834,-1.4776066916304
"100607","H3-3B","CHM13_G0025380","CHM13_T0098514","transcript","100607",0.477448706933655,0.016498834968278,0.646675652906115,-1.06658234441392
"100613","H3-3B","CHM13_G0025380","CHM13_T0098520","transcript","100613",0.295836099592573,0.000382166743857493,0.166862933954439,-1.75712998590723
"100664","TRIM47","CHM13_G0025386","CHM13_T0098571","transcript","100664",0.427808141667621,0.0240329326788837,0.694876725283834,-1.22496415602225
"100975","MFSD11","CHM13_G0025446","CHM13_T0098882","transcript","100975",2.99862730680127,0.00703301069011653,0.501235308416122,1.58430222375986
"101081","MSTRG.2573","CHM13_G0025465","CHM13_T0098988","transcript","101081",0.204169488865308,0.0324022270541329,0.694876725283834,-2.29216080923775
"101792","SLC38A10","CHM13_G0025596","CHM13_T0099697","transcript","101792",0.456895405619668,0.0326144598576497,0.694876725283834,-1.1300641595046
"101849","ACTG1","CHM13_G0025612","CHM13_T0099754","transcript","101849",2.58341099084753,0.00943031184910414,0.53933961857494,1.36927717783089
"101952","MRPL12","CHM13_G0025627","CHM13_T0099857","transcript","101952",2.22361249276011,0.0248677462133542,0.694876725283834,1.15290539261021
"101991","P4HB","CHM13_G0025633","CHM13_T0099893","transcript","101991",2.27359124767026,0.00226050382380361,0.333327435275726,1.18497290596048
"102044","ANAPC11","CHM13_G0025641","CHM13_T0099944","transcript","102044",2.26354833941176,0.0349823224019092,0.694876725283834,1.17858611651947
"102320","CSNK1D","CHM13_G0025671","CHM13_T0100222","transcript","102320",0.273075177609183,0.0135734577725652,0.615273689684695,-1.87262991504887
"102645","THOC1","CHM13_G0025734","CHM13_T0100522","transcript","102645",4.46812670745306,0.0375382334717882,0.694876725283834,2.1596700984493
"102650","THOC1","CHM13_G0025734","CHM13_T0100528","transcript","102650",0.353052800460438,0.0145037330496891,0.632210863762208,-1.50204413443337
"103103","EPB41L3","CHM13_G0025841","CHM13_T0100981","transcript","103103",6.22597083499026,0.01658030823669,0.647577471245362,2.6382988186456
"103244","PTPRM","CHM13_G0025877","CHM13_T0101122","transcript","103244",4.09846095247279,0.0491214258083659,0.740294733976586,2.03508225288216
"103333","TWSG1","CHM13_G0025910","CHM13_T0101211","transcript","103333",2.20815934202071,0.00716294017737218,0.501390672933788,1.14284428155842
"103629","TUBB6","CHM13_G0026004","CHM13_T0101504","transcript","103629",2.22789132346526,0.0120923534973991,0.595502255725924,1.15567885973283
"103635","AFG3L2","CHM13_G0026005","CHM13_T0101510","transcript","103635",3.21860567669171,0.00790563140551004,0.523584145011127,1.68643583772635
"104334","AQP4","CHM13_G0026227","CHM13_T0102202","transcript","104334",0.384328862465705,0.00056986418516547,0.19101542501202,-1.37958677039255
"104763","MOCOS","CHM13_G0026353","CHM13_T0102630","transcript","104763",2.03487502421834,0.0182674452250082,0.666017849746923,1.02494019130866
"105135","HAUS1","CHM13_G0026434","CHM13_T0103001","transcript","105135",2.59799328821416,0.0213149777080546,0.693289194788198,1.37739770366006
"105345","DYM","CHM13_G0026494","CHM13_T0103203","transcript","105345",3.04193362202471,0.00533233220534646,0.464914333401838,1.60498867238503
"105523","ME2","CHM13_G0026543","CHM13_T0103381","transcript","105523",2.29771564339777,0.0186802740022856,0.666017849746923,1.20020026654638
"106378","VPS4B","CHM13_G0026728","CHM13_T0104235","transcript","106378",2.61316855560793,0.00868461111006036,0.531730004526183,1.38580018493227
"106741","CNDP2","CHM13_G0026848","CHM13_T0104598","transcript","106741",0.394528179558564,0.0468965221466574,0.736196040013307,-1.3417997450733
"107032","NFATC1","CHM13_G0026937","CHM13_T0104889","transcript","107032",3.73206302911509,0.0189116503443507,0.669006267288717,1.8999733514158
"107341","PTBP1","CHM13_G0027015","CHM13_T0105185","transcript","107341",3.18329772053188,0.0017465340572298,0.304597921953298,1.67052209252165
"107573","CIRBP","CHM13_G0027049","CHM13_T0105418","transcript","107573",0.315482381166336,0.000280288247461735,0.147608943382655,-1.6643686580273
"107586","CIRBP","CHM13_G0027049","CHM13_T0105431","transcript","107586",0.317737734889907,0.0326144598576495,0.694876725283834,-1.65409165857931
"107807","REXO1","CHM13_G0027085","CHM13_T0105652","transcript","107807",0.437974280045372,0.0391118927804093,0.694876725283834,-1.19108194455976
"108260","PIP5K1C","CHM13_G0027191","CHM13_T0106104","transcript","108260",2.85449938495599,0.0176801274899947,0.661657621580639,1.51323775148319
"108445","CHAF1A","CHM13_G0027232","CHM13_T0106289","transcript","108445",4.36724171833368,0.0421866859502795,0.713332973190502,2.12672238369212
"108588","PLIN3","CHM13_G0027260","CHM13_T0106432","transcript","108588",3.46762232894402,0.00963521146989366,0.544308918457285,1.7939467780782
"108656","SAFB","CHM13_G0027273","CHM13_T0106500","transcript","108656",0.384136253510368,0.000196898995111106,0.147608943382655,-1.38030996780187
